Text;From-User;From-User-Id;To-User;To-User-Id;Language;Source;Created-At;Geo-Location-Latitude;Geo-Location-Longitude;Retweet-Count;Id
"[MediaMarkt] ??PALIT GeForce X™ 3070 JetStream 8 GB (NE63070019P2-1040J) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 829.99 EUR 
?? Link: 
?? Time: [29.03.2022 20:19:26]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 20:19:26;;;,0;1508871468523870000,0
"[MediaMarkt] ??PALIT GeForce X™ 3070 GamingPro (NE63070019P2-1041A) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 799.99 EUR 
?? Link: 
?? Time: [29.03.2022 20:19:23]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 20:19:23;;;,0;1508871457035720000,0
If you been looking... LOTS..lots... I mean lots.. of GRAPHICS CARDS just came back in some healthy stock  ACTUAL MSRP priced stuff check it.. good stuff too high end 3080s, 3090s even some affordable like 1660 2070 3070 etc GPU  ;Seth Miranda ????;345484138,0;;-1,0;en;"<a href=""";2022-03-29 20:06:25;;;6,0;1508868193875640000,0
$NVDA NEW AICLE : What Do Slowing GPU Demand Trends Spell for Nvidia Stock? Analyst Weighs In ;STCK.PRO;963495628545327000,0;;-1,0;en;"<a href=""";2022-03-29 20:00:22;;;,0;1508866670747700000,0
 : GPU Prices Plummet as Stock Normalizes to Pre-Pandemic Levels ;Pro Tailgater;72987553,0;;-1,0;en;"<a href=""";2022-03-29 19:57:50;;;5,0;1508866033620240100,0
 : $NVDA What Do Slowing GPU Demand Trends Spell for Nvidia Stock? Analyst Weighs In ;Chef Of The Year ??;400916118,0;;-1,0;en;"<a href=""";2022-03-29 19:57:38;;;1,0;1508865985385830000,0
$NVDA What Do Slowing GPU Demand Trends Spell for Nvidia Stock? Analyst Weighs In ;TipRanks;725577499,0;;-1,0;en;"<a href=""";2022-03-29 19:57:29;;;1,0;1508865945447530000,0
"(US) In Stock: EVGA GeForce X 3070 Ti FTW3 Ultra Gaming - $829.00
URL: 
ATC: 
amazon X3070Ti
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 19:53:05;;;,0;1508864837916320000,0
"(US) In Stock: GIGABYTE AORUS GeForce X 3070 Ti Master 8G Graphics Card, MAX-[...] - $791.00
URL: 
ATC: 
amazon X3070Ti
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 19:47:56;;;,0;1508863541360560000,0
"(US) In Stock: MSI Gaming GeForce GTX 1660 Super - $359.00
URL: 
ATC: 
amazon GTX1660Super
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 19:37:58;;;,0;1508861032390790000,0
"[MediaMarkt] ??ASUS GeForce X™ 3080 Ti ROG Strix Gaming OC 12GB LHR (90YV0GT1-M0NM00) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 1679 EUR 
?? Link: 
?? Time: [29.03.2022 19:32:23]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 19:32:24;;;,0;1508859631245870000,0
"(US) In Stock: MSI Gaming AMD Radeon RX 6600 128-bit 8GB GDDR6 DP/HDMI Dual Tor[...] - $399.00
URL: 
ATC: 
amazon RX6600
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 19:29:12;;;,0;1508858827269050000,0
"(US) In Stock: ASUS Dual AMD Radeon RX 6700 XT OC Edition 12GB GDDR6 Gaming Gra[...] - $429.00
URL: 
ATC: 
amazon RX6700XT
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 19:26:40;;;,0;1508858189323800000,0
"(US) In Stock: GIGABYTE GeForce X 3070 Ti Vision OC 8G Graphics Card, WINDFOR[...] - $899.00
URL: 
ATC: 
amazon X3070Ti
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 19:05:51;;;,0;1508852950084450000,0
"[GPU] EVGA X 3060 XC Gaming - $429.99 (in stock on Gamestop)

";/r/buildapcsales;935268220575080100,0;;-1,0;en;"<a href=""";2022-03-29 19:03:11;;;,0;1508852279671200000,0
"(US) In Stock: XFX Speedster QICK210 Radeon RX 6500XT Black Gaming Graphics Car[...] - $239.00
URL: 
ATC: 
amazon RX6500
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 19:02:37;;;,0;1508852136431390000,0
" : [GPU] EVGA GeForce X 3060 Ti XC in stock at GameStop ($479.99) 

EVGA GeForce X 3060 TI FTW3 Ult…";Eric;338152265,0;;-1,0;en;"<a href=""";2022-03-29 19:02:00;;;3,0;1508851983771320000,0
" : [GPU] EVGA GeForce X 3060 Ti XC in stock at GameStop ($479.99) 

EVGA GeForce X 3060 TI FTW3 Ult…";kay1;1379534755214060000,0;;-1,0;en;"<a href=""";2022-03-29 19:01:59;;;3,0;1508851980583780000,0
"[GPU] EVGA GeForce X 3060 Ti XC in stock at GameStop ($479.99) 

EVGA GeForce X 3060 TI FTW3 Ultra graphics card ($539.99) 

EVGA GeForce X 3090 FTW3 ($1919.99) 

GameStop X rtx3060Ti Gaming GPU ";TRACKER: Gaming Deals & Tech • PS5 Restock • GPU;1341108069812450000,0;;-1,0;en;"<a href=""";2022-03-29 19:01:53;;;3,0;1508851955271010000,0
"[GPU] EVGA X 3060 XC Gaming - $429.99 (in stock on Gamestop)
";Build a PC Sales;2189079116,0;;-1,0;en;"<a href=""";2022-03-29 18:58:09;;;,0;1508851014358690000,0
"(US) In Stock: MSI Gaming Radeon RX 6800 16GB GDRR6 256-Bit HDMI/DP 2105 MHz RD[...] - $999.00
URL: 
ATC: 
amazon RX6800
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 18:56:04;;;,0;1508850491266010000,0
"(US) In Stock: ZOTAC Gaming GeForce X 3070 Ti AMP Holo - $899.00
URL: 
ATC: 
amazon X3070Ti
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 18:54:54;;;,0;1508850195106210000,0
"(US) In Stock: PowerColor Red Dragon AMD Radeon RX 6800 Gaming Graphics Card wi[...] - $919.00
URL: 
ATC: 
amazon RX6800
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 18:29:24;;;,0;1508843779943380000,0
"(US) In Stock: MSI Gaming GeForce X 3070 Ti - $819.00
URL: 
ATC: 
amazon X3070Ti
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 18:22:29;;;,0;1508842036702580000,0
[GPU] Best Buy GPUs In Stock Online and In Store. Differs by Region. ($) [Best Buy] ;Build a PC Sales CA;2191322102,0;;-1,0;en;"<a href=""";2022-03-29 18:10:40;;;,0;1508839065050820000,0
"(US) In Stock: ZOTAC Gaming GeForce X 3080 Ti Trinity OC 12GB GDDR6X 384-bit [...] - $1399.00
URL: 
ATC: 
amazon X3080Ti
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 18:08:38;;;,0;1508838553861560000,0
" ""The world's fastest GPU""
More like the most useless GPU, unless you really have money to waste. 
This is stupid Nvidia, this is fucking stupid. You can not even fix your current stock.";MekaniQ;1193939274170880000,0;NVIDIAGeForce;86395621,0;en;"<a href=""";2022-03-29 17:58:58;;;,0;1508836118271350000,0
 This seems very suspicious. For one thing they are shortages of all the other cards that no vendor has any in stock. Unless it’s being done on purpose to inflate the price and make more profit. Also, the price is very high for a GPU as good it may be.;?????????????????? ??????????????;86579760,0;techradar;15560223,0;en;"<a href=""";2022-03-29 17:58:55;;;,0;1508836106078280000,0
"[Saturn] ??MSI GeForce X 3080 Suprim X LHR 12GB (V389-408R) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 1399 EUR 
?? Link: 
?? Time: [29.03.2022 17:58:15]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:58:15;;;,0;1508835938688020000,0
"[MediaMarkt] ??MSI GeForce X™ 3090 Gaming X Trio 24GB (V388‐011R) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 2069 EUR 
?? Link: 
?? Time: [29.03.2022 17:57:18]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:57:18;;;,0;1508835701718140000,0
"[MediaMarkt] ??MSI GeForce X 3080 Gaming Z Trio LHR 12GB (V389-402R) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 1309 EUR 
?? Link: 
?? Time: [29.03.2022 17:56:44]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:56:44;;;,0;1508835557165650000,0
"[MediaMarkt] ??GIGABYTE GeForce X™ 3060 Ti GAMING OC 8G (Rev. 2.0) 8GV-N306TGAMING OC-8GD 2.0) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 679 EUR 
?? Link: 
?? Time: [29.03.2022 17:54:02]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:54:02;;;,0;1508834877071890000,0
"[MediaMarkt] ??MSI GeForce X™ 3070 GAMING Z TRIO 8GB LHR (V390-264R) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 819.99 EUR 
?? Link: 
?? Time: [29.03.2022 17:43:39]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:43:39;;;,0;1508832266667060000,0
  I know right lol. Would be great to have other GPU's actually be in stock for us to buy before introducing a new one but cool :D. Personally I would love to get one!;Vapin Gamers;801667051219800000,0;J4CKMULL;40246348,0;en;"<a href=""";2022-03-29 17:29:44;;;,0;1508828764335230000,0
"[Saturn] ??GIGABYTE GeForce X™ 3080 VISION OC 10G (Rev. 2.0) (GV-N3080VISION OC-10GD 2.0) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 1099 EUR 
?? Link: 
?? Time: [29.03.2022 17:25:10]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:25:11;;;,0;1508827616173860000,0
"[Saturn] ??ZOTAC GeForce X™ 3080 Trinity OC LHR 10GB (ZT-A30800J-10PLHR) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 1099 EUR 
?? Link: 
?? Time: [29.03.2022 17:23:53]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:23:53;;;,0;1508827290515480000,0
"[Saturn] ??GIGABYTE GeForce X 3080 Gaming OC 10GB (GV-N3080GAMINGOC WB-10GD 2.0) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 1499 EUR 
?? Link: 
?? Time: [29.03.2022 17:23:49]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:23:49;;;,0;1508827274128330000,0
"[Saturn] ??PALIT GeForce X 3080 GamingPro 12GB GDDR6X (NED3080019KB-132AA) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 1489 EUR 
?? Link: 
?? Time: [29.03.2022 17:23:48]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:23:48;;;,0;1508827271410370000,0
"[Saturn] ??GAINWARD GeForce X 3080 Phoenix 12GB (3024) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 1469 EUR 
?? Link: 
?? Time: [29.03.2022 17:23:48]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:23:48;;;,0;1508827268864430000,0
"[Saturn] ??ZOTAC GeForce X 3080 AMP HOLO LHR 12GB (ZT-A30820F-10PLHR) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 1529 EUR 
?? Link: 
?? Time: [29.03.2022 17:23:47]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:23:47;;;,0;1508827266096280000,0
"[Saturn] ??ZOTAC GeForce X 3080 TRINITY OC LHR 12GB (ZT-A30820J-10PLHR) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 1459 EUR 
?? Link: 
?? Time: [29.03.2022 17:23:44]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:23:44;;;,0;1508827252498350000,0
"[Saturn] ??ZOTAC GeForce X 3080 TRINITY LHR 12GB (ZT-A30820D-10PLHR) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 1439 EUR 
?? Link: 
?? Time: [29.03.2022 17:23:43]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:23:43;;;,0;1508827249897880000,0
"[Saturn] ??MSI GeForce X 3080 Ventus 3X Plus OC LHR 12GB (V389-400R) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 1279 EUR 
?? Link: 
?? Time: [29.03.2022 17:23:42]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:23:42;;;,0;1508827246643100000,0
"[Saturn] ??GIGABYTE GeForce X 3080 Aorus Master 12 GB (GV-N3080AORUS M-12GD) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 1449 EUR 
?? Link: 
?? Time: [29.03.2022 17:23:42]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:23:42;;;,0;1508827243862280000,0
"[Saturn] ??GIGABYTE GeForce X 3080 Gaming OC 12GB (GV-N3080GAMING OC-12GD) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 1379 EUR 
?? Link: 
?? Time: [29.03.2022 17:23:41]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:23:41;;;,0;1508827241198890000,0
"[Saturn] ??INNO3D GeForce X™ 3090 iCHILL X4 24GB (C30904-246XX-1880VA36) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 2479 EUR 
?? Link: 
?? Time: [29.03.2022 17:21:23]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:21:23;;;,0;1508826660254240000,0
"[MediaMarkt] ??GIGABYTE GeForce X™ 3060 Ti Vision OC  8GB LHR (GV-N306TVISION OC-8GD 2.0) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 759.99 EUR 
?? Link: 
?? Time: [29.03.2022 17:20:50]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:20:50;;;,0;1508826523784080100,0
Latest Nvidia X 3090 Ti leak suggests there’ll be plenty of GPU stock... but there’s a catch ;TechRadar;15560223,0;;-1,0;en;"<a href=""";2022-03-29 17:16:52;;;1,0;1508825524457640000,0
"[MediaMarkt] ??MSI GeForce X™ 3060 Ti Gaming Z Trio 8GB LHR (V390-290R) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 689 EUR 
?? Link: 
?? Time: [29.03.2022 17:06:12]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:06:12;;;,0;1508822839511640000,0
"[Saturn] ??KFA2 GeForce X™ 3070 Ti SG 1-Click OC 8GB LHR (37ISM6MD4BSK) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 799 EUR 
?? Link: 
?? Time: [29.03.2022 17:04:37]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:04:37;;;,0;1508822444487940000,0
"[Saturn] ??MSI GeForce X 3050 Aero ITX 8 GB (V809-4045R) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 349 EUR 
?? Link: 
?? Time: [29.03.2022 17:01:21]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 17:01:21;;;,0;1508821621678780000,0
"(US) In Stock: EVGA GeForce X 3070 Ti FTW3 Ultra Gaming - $829.00
URL: 
ATC: 
amazon X3070Ti
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 16:39:15;;;,0;1508816056655270000,0
"(US) In Stock: GIGABYTE AORUS GeForce X 3070 Ti Master 8G Graphics Card, MAX-[...] - $791.00
URL: 
ATC: 
amazon X3070Ti
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 16:36:54;;;,0;1508815466172660000,0
"(US) In Stock: MSI Gaming GeForce GTX 1660 Super - $359.00
URL: 
ATC: 
amazon GTX1660Super
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 16:35:28;;;,0;1508815106649510000,0
"(US) In Stock: ASUS Dual AMD Radeon RX 6700 XT OC Edition 12GB GDDR6 Gaming Gra[...] - $429.00
URL: 
ATC: 
amazon RX6700XT
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 16:25:05;;;,0;1508812492134310000,0
"(US) In Stock: MSI Gaming AMD Radeon RX 6600 128-bit 8GB GDDR6 DP/HDMI Dual Tor[...] - $399.00
URL: 
ATC: 
amazon RX6600
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 16:23:52;;;,0;1508812188848430000,0
"[Saturn] ??GAINWARD GeForce X 3050 Ghost 8 GB (3222) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 489.99 EUR 
?? Link: 
?? Time: [29.03.2022 16:21:42]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 16:21:42;;;,0;1508811643844710000,0
"(US) In Stock: GIGABYTE GeForce X 3070 Ti Vision OC 8G Graphics Card, WINDFOR[...] - $899.00
URL: 
ATC: 
amazon X3070Ti
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 16:03:50;;;,0;1508807143759170000,0
"(US) In Stock: XFX Speedster QICK210 Radeon RX 6500XT Black Gaming Graphics Car[...] - $239.00
URL: 
ATC: 
amazon RX6500
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 16:01:24;;;,0;1508806534951840000,0
"(US) In Stock: ZOTAC Gaming GeForce X 3070 Ti AMP Holo - $899.00
URL: 
ATC: 
amazon X3070Ti
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 15:54:29;;;,0;1508804793619340000,0
"(US) In Stock: MSI Gaming Radeon RX 6800 16GB GDRR6 256-Bit HDMI/DP 2105 MHz RD[...] - $999.00
URL: 
ATC: 
amazon RX6800
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 15:52:46;;;,0;1508804362625340000,0
"(US) In Stock: MSI Gaming GeForce X 3080 LHR 10GB GDRR6X 320-Bit HDMI/DP Nvli[...] - $1199.00
URL: 
ATC: 
amazon X3080
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 15:44:10;;;,0;1508802195260640000,0
"(US) In Stock: ASUS TUF Gaming NVIDIA GeForce GTX 1650 OC Edition Graphics Card[...] - $219.00
URL: 
ATC: 
amazon GTX1650
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 15:36:51;;;,0;1508800354284190000,0
"(US) In Stock: PowerColor Red Dragon AMD Radeon RX 6800 Gaming Graphics Card wi[...] - $919.00
URL: 
ATC: 
amazon RX6800
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 15:27:03;;;,0;1508797889803280100,0
"(US) In Stock: MSI Gaming GeForce X 3070 Ti - $819.00
URL: 
ATC: 
amazon X3070Ti
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 15:19:26;;;,0;1508795972863740000,0
" oh, big fucking gpu - 90ti
Please release the 80/80ti FE stock";GlassesGirlGoddess;1438473778028150000,0;NVIDIAGeForce;86395621,0;en;"<a href=""";2022-03-29 15:14:53;;;,0;1508794827324160000,0
"(US) In Stock: ASUS Phoenix NVIDIA GeForce GTX 1650 OC - $246.00
URL: 
ATC: 
amazon GTX1650
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 15:14:31;;;,0;1508794733044260000,0
GPU just announced and it's out of stock already. LOL;Willie;1421377609,0;;-1,0;en;"<a href=""";2022-03-29 15:11:53;;;,0;1508794072193970000,0
"(US) In Stock: ZOTAC Gaming GeForce X 3080 Ti Trinity OC 12GB GDDR6X 384-bit [...] - $1399.00
URL: 
ATC: 
amazon X3080Ti
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 15:06:25;;;,0;1508792695396860000,0
"(US) In Stock: ZOTAC Gaming GeForce X 3080 Ti Trinity OC 12GB GDDR6X 384-bit [...] - $1399.00
URL: 
ATC: 
amazon X3080Ti
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 15:05:03;;;,0;1508792350453080000,0
"(US) In Stock: ASUS GeForce X 2060 OC - $399.00
URL: 
ATC: 
amazon X2060
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 14:59:28;;;,0;1508790947861080000,0
"[Saturn] ??ZOTAC GAMING GEFORCE X 3050 TWIN EDGE 8GB DDR6 (ZT-A30500E-10M X 3050 TWIN EDGE) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 329.99 EUR 
?? Link: 
?? Time: [29.03.2022 14:02:52]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 14:02:52;;;,0;1508776704818490000,0
"[MediaMarkt] ??INNO3D GeForce® GTX 1660 SUPER Compact 4 GB (N166S1-06D6-1712VA29) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 459.99 EUR 
?? Link: 
?? Time: [29.03.2022 14:00:55]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 14:00:55;;;,0;1508776211488680000,0
"[MediaMarkt] ??MSI GeForce X 3050 Gaming X 8 GB (V397-421R) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  MediaMarkt 
?? Price: 429.99 EUR 
?? Link: 
?? Time: [29.03.2022 13:57:35]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 13:57:36;;;,0;1508775376075600100,0
"[Saturn] ??MSI GeForce X™ 3090 Gaming X Trio 24GB (V388‐011R) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 2069 EUR 
?? Link: 
?? Time: [29.03.2022 13:48:03]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 13:48:03;;;,0;1508772975469810000,0
"[Saturn] ??ZOTAC GeForce X™ 3090 TRINITY OC 24GB (ZT-A30900J-10P) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 2179 EUR 
?? Link: 
?? Time: [29.03.2022 13:43:35]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 13:43:35;;;,0;1508771850108690000,0
Latest Nvidia X 3090 Ti leak suggests there’ll be plenty of GPU stock... but there’s a catch  ;Debojit Acharjee;1113044919818410000,0;;-1,0;en;"<a href=""";2022-03-29 13:35:07;;;,0;1508769719347730000,0
"(US) In Stock: GIGABYTE AORUS GeForce X 3070 Ti Master 8G Graphics Card, MAX-[...] - $899.00
URL: 
ATC: 
amazon X3070Ti
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 13:33:41;;;,0;1508769359161750000,0
"(US) In Stock: MSI Gaming GeForce GTX 1660 Super - $359.00
URL: 
ATC: 
amazon GTX1660Super
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 13:33:26;;;,0;1508769297887230000,0
"[Saturn] ??GIGABYTE GeForce X™ 3080 Ti Gaming OC 12GB LHR (GV-N308TGAMING OC-12GD) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 1499 EUR 
?? Link: 
?? Time: [29.03.2022 13:28:11]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 13:28:11;;;,0;1508767973955220000,0
"(US) In Stock: ASUS Dual AMD Radeon RX 6700 XT OC Edition 12GB GDDR6 Gaming Gra[...] - $449.00
URL: 
ATC: 
amazon RX6700XT
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 13:20:39;;;,0;1508766080122030000,0
"(US) In Stock: ASUS Dual NVIDIA GeForce GTX 1650 Mini OC Edition Gaming CSM Gra[...] - $219.00
URL: 
ATC: 
amazon GTX1650
As an Amazon Associate I earn from qualifying purchases";GPU Drops;1418587410384910000,0;;-1,0;en;"<a href=""";2022-03-29 13:19:54;;;,0;1508765889805570000,0
"[Saturn] ??KFA2 GeForce X™ 3080 Ti SG 1-Click OC 12GB LHR (38IOM5MD99DK) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 1399 EUR 
?? Link: 
?? Time: [29.03.2022 13:18:10]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 13:18:10;;;,0;1508765453036000000,0
"[Saturn] ??ZOTAC GeForce X™ 3080 Ti AMP Holo 12GB LHR (ZT-A30810F-10P) (NVIDIA, Grafikkarte) now in stock! ?? 

?? Retailer:  Saturn 
?? Price: 1719 EUR 
?? Link: 
?? Time: [29.03.2022 13:18:07]";Datenheim_GPUs;1473432570734030000,0;;-1,0;en;"<a href=""";2022-03-29 13:18:07;;;,0;1508765442755770000,0
